label,question,label_position
transfer,send my money between accounts,1
transfer,how can i send money from one account to another,1
transfer,i need to move money from one account to another,1
transfer,send $20 from debit to steve's account,1
transfer,send 20 dollars from savings to checking,1
transfer,please transfer my funds,1
transfer,please transfer $50 to my checking account from credit,1
transfer,go ahead and move $200 from amazon to my bank account,1
transfer,help me move my money,1
transfer,i need my money to be moved,1
transfer,help me move my money please,1
transfer,i need to move my money,1
transfer,move my money please,1
transfer,i would like to transfer $5 from savings to checking,1
transfer,transfer $5 from savings to checking,1
transfer,can you transfer $5 from savings to checking,1
transfer,send $5 from savings to checking,1
transfer,please transfer $5 from savings to checking,1
transfer,please switch $s checking to mortage,1
transfer,please transfer $s from saving to checking,1
transfer,could you transfer $x from saving to checking,1
transfer,help me transfer $x from credit to debit,1
transfer,please transfer $x from checking to saving,1
transfer,transfer money to another account,1
transfer,requesting money transfer between accounts,1
transfer,transfer money from this account to that account,1
transfer,can you transfer money from my account,1
transfer,money transfer request,1
transfer,send 100 dollars from checking to savings,1
transfer,transfer 100 dollars checking to savings,1
transfer,transfer 100 dollars between checking and savings,1
transfer,take 100 dollars from checking and send it to savings,1
transfer,move 100 dollars from checking to savings,1
transfer,can we wire some money over to the other account i have,1
transfer,time to move some cash from one account to another,1
transfer,i need to throw some money into that other account,1
transfer,let's send some money to another account,1
transfer,i want to initiate a transfer from one account to the other,1
transfer,transfer money from one place to another,1
transfer,move money from one account to another,1
transfer,transfer between two accounts,1
transfer,make a transfer between accounts,1
transfer,send money to another account,1
transfer,i need ten dollars sent from b of a to washington mutual,1
transfer,transfer fifty dollars between my chase and bank of america account,1
transfer,deposit ten bucks from my chase account to my ally account,1
transfer,put a hundred dollars in my ally account from bluebird,1
transfer,i want seventy bucks transferred from b of a to chase,1
transfer,can i initiate a one-time transfer from my savings account to my money market account,1
timer,please set a 4 minute timer,2
timer,please set a timer for 6 minutes,2
timer,set a timer for 5 minutes,2
timer,i need a 7 minute timer,2
timer,i need to set the timer for two minutes,2
timer,can you set a timer for me for fifteen minutes starting now,2
timer,start the timer now and stop at thirty minutes,2
timer,i would like you to set the timer to go off in ten minutes,2
timer,please set a timer for 40 minutes,2
timer,wake me in an hour,2
timer,please set a timer for cookies,2
timer,i want a timer set,2
timer,remind me in (x) hours,2
timer,set timer for (x) minutes,2
timer,i gotta have a 10 minute timer,2
timer,please set a timer for me,2
timer,i need a 10 minute timer,2
timer,i wish to have a 10 minute timer,2
timer,i really need to set a timer,2
timer,set a new timer for ten seconds,2
timer,set a timer for me,2
timer,i want a 10 minute timer,2
timer,i gotta set a timer,2
timer,set a 10 minute timer,2
timer,set a brand new timer for eight seconds,2
timer,set a ten second timer,2
timer,i must set a timer,2
timer,set a timer for twelve seconds,2
timer,set a timer for fifteen seconds,2
timer,tell me when two minutes are up,2
timer,start a timer for two minutes,2
timer,set a timer for two minutes,2
timer,start counting down from two minutes,2
timer,can you set a timer for two minutes,2
timer,"""please set 5 minute timer",2
timer,can u please set the timer for 5 minutes,2
timer,set timer of 5 minutes,2
timer,"""can u set a timer for 5 minutes",2
timer,set a one hour timer,2
timer,please set a timer for 20 minutes,2
timer,set a five minute timer please,2
timer,set a timer for two hours,2
timer,can you set a two hour timer,2
timer,set the timer for me please,2
timer,you need to set the timer for me,2
timer,i need you to set timer for me,2
timer,please set the timer for me,2
timer,i would like a timer set,2
timer,can you set a timer,2
timer,i need you to set a time,2
timer,i need a timer set for 15 minutes,2
timer,start a countdown for 20 minutes,2
timer,set a timer for 15 minutes,2
timer,i'll need you to set a timer for 10 minutes,2
timer,let's get a timer set for 5 minutes,2
timer,set a timer for 35 minutes,2
timer,please start counting down from 10 minutes,2
timer,let's get a timer going for 10 minutes,2
timer,i need a timer for 20 seconds,2
timer,timer 5 minutes,2
timer,alert me in 20 minutes,2
timer,give me a 10 minute countdown,2
timer,let me know in 15 minutes please,2
timer,"i'm cooking an egg, timer for 3 mins",2
timer,10 minute timer,2
timer,start a timer for 10 minutes,2
timer,timer 10 minutes,2
timer,count down 10 minutes,2
timer,make up a timer for me,2
timer,create a timer for me,2
timer,can you set a timer for me,2
timer,i need to set a timer,2
timer,set up a timer,2
timer,could you start a timer for me,2
timer,lets set a timer for me,2
timer,please run a timer for me,2
timer,set a one minute timer,2
timer,set a five minute timer,2
timer,set a seven minute timer,2
timer,start a timer for me,2
timer,set a four minute timer,2
timer,set a six minute timer,2
timer,how do i set a timer,2
timer,i want a timer for 5 minutes,2
timer,timer for 5 minutes,2
timer,set a timer to go off in 5 minutes,2
timer,set timer for 5 minutes,2
timer,i want to set a timer,2
timer,make a timer for 5 minutes,2
timer,please set a timer for,2
timer,remind me that time is up in sixty minutes,2
timer,set an alarm for nine minutes from now,2
timer,tell me when ninety minutes have passed,2
timer,please set timer for 4 pm,2
timer,want 5 minute timer,2
timer,set 30 minute timer,2
timer,get a 3 minute timer,2
timer,"please, can you set the timer for me",2
timer,can you please the timer,2
timer,will you set the timer,2
definition,what is the meaning of realism,3
definition,what is regard mean,3
definition,what is the meaning of interorganizational,3
definition,what is it is all relative mean,3
definition,what is intercontinental mean,3
definition,what is the meaning of supercede,3
definition,what is let it be mean,3
definition,what is the definition of incomprehensible,3
definition,what is the meaning of stupendous,3
definition,what is the definition of intelligent,3
definition,what is good riddance mean,3
definition,what is break a leg mean,3
definition,what is the meaning of hyperactive,3
definition,what is the definition of valor,3
definition,what is stupedous meant,3
definition,find the meaning of qat,3
definition,what the heck is qat,3
definition,define qat for me,3
definition,read me a definition for qat,3
definition,look up qat please,3
definition,what might the meaning of altruism be,3
definition,exactly what does altruism mean,3
definition,what does altruism mean,3
definition,what is the definition of altruism,3
definition,what is the meaning of altruism,3
definition,affiliate's definition is what,3
definition,the definition of affiliate is,3
definition,what's the meaning of affiliate,3
definition,what's affiliate definition,3
definition,definition of affiliate is what,3
definition,whats the definition of poor,3
definition,"describe the meaning of ""dog",3
definition,"what does ""money"" mean",3
definition,tell me what the word die means,3
definition,what is the definition of succumb,3
definition,what is the meaning of telepathy,3
definition,what does tertiary mean,3
definition,tell me the definition of the word redemption,3
definition,what is the meaning of the word lux,3
definition,what is an ataraxy,3
definition,what does the word ataraxy mean,3
definition,what does ataraxy mean,3
definition,use the word ataraxy in a sentence,3
definition,define ataraxy,3
definition,what does discretionary mean,3
definition,define discretionary,3
definition,i want to know the definition of discretionary,3
definition,can you give the definition of deiscretionary,3
definition,let's hear the definition of iridium,3
definition,what's the definition of analogy,3
definition,can you tell me the definition of sucrose,3
definition,definition of anachronism,3
definition,what's the definition of patriarchy,3
definition,can you tell me the definition of yttrbium,3
definition,please share the definition of episcopalian,3
definition,what does saffron mean,3
definition,define sonogram,3
definition,define thoroughbred,3
definition,what's the meaning of a fortnight,3
definition,what is an anachronism,3
definition,what's the meaning of emulsify,3
definition,tell me what cyst means,3
definition,what is the definition of flange,3
definition,tell me what flange means,3
definition,define flange,3
definition,flange means what,3
definition,what is the meaning of flange,3
definition,"what does ""rescind"" mean",3
definition,"what is the meaning of word ""rescind",3
definition,"is ""rescind"" a word of positive connotation",3
definition,"where i can use word ""rescind",3
definition,read me the definition of ajar,3
definition,what does ajar mean,3
definition,can you show me the dictionary definition of ajar,3
definition,tell me what monstrosity means,3
definition,give me the definition of ajar,3
definition,what is the definition of didactic,3
definition,i need to know what adumbrate means can you look it up for me now,3
definition,i want to know what the word discomfit means,3
definition,find what the word diaphanous mean please,3
definition,do you know what calumny means  please look it up for me,3
definition,find out what the word abrogate means for me,3
definition,tell me what edict means,3
definition,what does the word abjure mean,3
definition,can you tell me what dirge means,3
definition,tell me what the word arboreal means,3
definition,whats the definition of transmute,3
definition,what is the meaning of the word slander,3
definition,what is meant by defense,3
definition,tell me what the word bounty means,3
definition,what does deceive mean,3
definition,define zesty,3
definition,look up zesty in dictionary,3
definition,definition of zesty,3
definition,what is the definition of zesty,3
definition,what does zesty mean,3
definition,tell me what alternative means,3
definition,what does alternative mean,3
definition,give me the meaning of alternative,3
definition,tell me the meaning of alternative,3
meaning_of_life,does life have meaning,4
meaning_of_life,is being alive the meaning of life,4
meaning_of_life,what is the real meaning of life,4
meaning_of_life,what is the answer to the meaning of life,4
meaning_of_life,is there really an answer to the meaning of life,4
meaning_of_life,does life have a meaning,4
meaning_of_life,who can tell me if there's any meaning to life,4
meaning_of_life,what makes life have any meaning,4
meaning_of_life,why do you think we're here,4
meaning_of_life,what's the answer to existence,4
meaning_of_life,what's the point of sentience,4
meaning_of_life,what's the purpose of existence,4
meaning_of_life,what's the purpose of life,4
meaning_of_life,what's the point of this dumpster fire known as life,4
meaning_of_life,what is life's meaning,4
meaning_of_life,is there a greater purpose in life,4
meaning_of_life,what is our purpose in life,4
meaning_of_life,how is life in existence,4
meaning_of_life,what's lifes meaning,4
meaning_of_life,what exactly is the meaning of life,4
meaning_of_life,whats lifes meaning exactly,4
meaning_of_life,what's the meaning of this life,4
meaning_of_life,what is the meaning of life here,4
meaning_of_life,does my life have meaning,4
meaning_of_life,i wish to know the meaning of life,4
meaning_of_life,i wanna know the meaning of life,4
meaning_of_life,i wanna know the point of life,4
meaning_of_life,i need to know the point of life,4
meaning_of_life,i must know the point of life,4
meaning_of_life,tell the meaning of life,4
meaning_of_life,i gotta know the meaning of life,4
meaning_of_life,what is your take on the meaning of life,4
meaning_of_life,tell me what is the purpose of life,4
meaning_of_life,what meaning does life hold,4
meaning_of_life,what do you think is the meaning of like,4
meaning_of_life,how do i find the meaning of life,4
meaning_of_life,what is the purpose of exsistance,4
meaning_of_life,what is your version on the meaning of life,4
meaning_of_life,what is your explanation for the meaning of life,4
meaning_of_life,what is the purpose of creation,4
meaning_of_life,can you figure out the meaning of life,4
meaning_of_life,whats your take on the meaning of life,4
meaning_of_life,can you explain the meaning of life to me,4
meaning_of_life,what is life all about,4
meaning_of_life,can you explain the meaning of life,4
meaning_of_life,"what's the point of life, anyways",4
meaning_of_life,the meaning of life please,4
meaning_of_life,the meaning of life,4
meaning_of_life,i'd like to me told the meaning of life,4
meaning_of_life,do you know the meaning of life,4
meaning_of_life,say what the meaning of life is,4
meaning_of_life,can you tell me life's meaning,4
meaning_of_life,what's the meaning of my life,4
meaning_of_life,what is the underlying purpose to life,4
meaning_of_life,what do you think about the meaning of life,4
meaning_of_life,what is life’s meaning,4
meaning_of_life,help me figure out the meaning of life,4
meaning_of_life,"would you tell me the meaning of life, please",4
meaning_of_life,"could you tell me the meaning of life, please",4
meaning_of_life,can you tell me the meaning of life,4
meaning_of_life,could you tell me the meaning of life,4
meaning_of_life,"can you tell me the meaning of life, please",4
meaning_of_life,what does life mean to you,4
meaning_of_life,is there really a meaning of life,4
meaning_of_life,is there any meaning to being alive,4
meaning_of_life,what is the meaning of my life,4
meaning_of_life,what is the point of life,4
meaning_of_life,what's the point of everything,4
meaning_of_life,is there a meaning to life,4
meaning_of_life,why are we here in life,4
meaning_of_life,can you share the meaning of life,4
meaning_of_life,research the meaning of life,4
meaning_of_life,can you tell me what you think the meaning of life is,4
meaning_of_life,what is our purpose here on earth,4
meaning_of_life,is love the meaning of life,4
meaning_of_life,is there a reason people exist,4
meaning_of_life,what is the secret or meaning to life,4
meaning_of_life,what does life mean on a deeper level,4
meaning_of_life,how would you put what life is all about,4
meaning_of_life,how would you describe what life means,4
meaning_of_life,what do people say life means or the meaning is,4
meaning_of_life,life has what meaning or what's the secret to it,4
meaning_of_life,where is there meaning in life,4
meaning_of_life,what is the meaning of this life,4
meaning_of_life,do you know what the meaning of life is,4
meaning_of_life,what's life's meaning,4
meaning_of_life,"does life have a meaning, according to you",4
meaning_of_life,does this life have a meaning,4
meaning_of_life,can you share with me your interpretation of the meaning of life,4
meaning_of_life,what do you think is the meaning of life,4
meaning_of_life,is there a meaning in life,4
meaning_of_life,i wonder if you can explain the meaning of life,4
meaning_of_life,"i always wonder about the meaning of life, can you tell me",4
meaning_of_life,what's my meaning in life,4
meaning_of_life,define the meaning of life,4
meaning_of_life,meaning of life is,4
meaning_of_life,what is your perception of the meaning of life,4
meaning_of_life,whats the meaning of life,4
meaning_of_life,what do you think the meaning of life is,4
meaning_of_life,what is behind life's meaning,4
insurance_change,how to create a new aaa insurance plan,5
insurance_change,website to start aaa new insurance plan,5
insurance_change,aaa insurance start new plan,5
insurance_change,i want to start a new aaa insurance plan,5
insurance_change,is new this a good insurance plan for me,5
insurance_change,what do i do to get new insurance,5
insurance_change,new insurance is obtainable how,5
insurance_change,how is new insurance gotten,5
insurance_change,what do i do for new insurance,5
insurance_change,"how do i get new insurance, please",5
insurance_change,how can i obtain new insurance,5
insurance_change,"how can i obtain new insurance, please",5
insurance_change,"how can i get new insurance, please",5
insurance_change,how do i make my insurance policy different,5
insurance_change,how do i change my insurance policy,5
insurance_change,how do i modify my insurance policy,5
insurance_change,how do i alter my insurance policy,5
insurance_change,how do i get different terms on my insurance policy,5
insurance_change,help me change my insurance plan,5
insurance_change,i would like a new insurance plan,5
insurance_change,connect me with some new insurance,5
insurance_change,i need a newer insurance plan,5
insurance_change,my insurance plan needs to be changed,5
insurance_change,what rental insurance policy do you recommend,5
insurance_change,help me find a new auto insurance policy,5
insurance_change,find the best life insurance for me,5
insurance_change,i need new home owners insurance,5
insurance_change,i need new health care coverage,5
insurance_change,how do i change my current insurance to a new plan with lower co-pay,5
insurance_change,what steps do i need to take to switch my insurance plan from an hmo to a high deductible ppo plan,5
insurance_change,i need to change my insurance to a plan with a lower deductible,5
insurance_change,how do i go about changing my insurance to a new low monthly premium plan,5
insurance_change,i would like to change my insurance from a ppo to an hmo plan,5
insurance_change,help me figure out getting new insurance,5
insurance_change,i would like to get a new insurance plan,5
insurance_change,i want help adjusting my insurance policy,5
insurance_change,i am hoping to switch insurance plans,5
insurance_change,i need help acquiring new insurance,5
insurance_change,walk me through the process of getting new insurance,5
insurance_change,i am interested in acquiring new insurance,5
insurance_change,how can i acquire new insurance,5
insurance_change,what must i do if i want to adjust my insurance policy,5
insurance_change,what is the protocol for modifying my insurance policy,5
insurance_change,i dont like my current insurance plan and want a new one,5
insurance_change,walk me through making changes to my insurance policy,5
insurance_change,i need new insurance but dont know how to get it,5
insurance_change,i am thinking of switching to a different insurance plan,5
insurance_change,help me modify my insurance policy,5
insurance_change,could you help me out with a new renters' insurance plan,5
insurance_change,i'd like a new life insurance plan,5
insurance_change,can you help me with a new car insurance plan,5
insurance_change,i need to get a new motorcycle insurance plan,5
insurance_change,can i get a new pet insurance plan,5
insurance_change,where do i go to get new insurance,5
insurance_change,"i need new insurance, how do i get it",5
insurance_change,how do i apply for new insurance,5
insurance_change,i would like you to help me get on another united healthcare insurance plan,5
insurance_change,can you help me get on a new united healthcare insurance plan,5
insurance_change,i want to find a new united healthcare plan to get on,5
insurance_change,i'd like to get on a new united healthcare plan,5
insurance_change,i need to get on a new united healthcare insurance plan,5
insurance_change,help make changes to my insurance policy,5
insurance_change,i must switch to a new insurance plan,5
insurance_change,i need help to make changes to my insurance policy,5
insurance_change,i gotta switch to a new insurance plan,5
insurance_change,help me make changes to my insurance policy,5
insurance_change,i need to switch to a new insurance plan,5
insurance_change,i really need to switch to a new insurance plan,5
insurance_change,i would like to make changes to my insurance policy,5
insurance_change,i need to make changes to my insurance policy,5
insurance_change,i shall switch to a new insurance plan,5
insurance_change,how do i update my insurance,5
insurance_change,how can i get new insurance,5
insurance_change,how can i find out about new insurance,5
insurance_change,i need to find new insurance,5
insurance_change,"i need to get new insurance, how do i do it",5
insurance_change,can you switch me to a new insurance plan,5
insurance_change,i would like to switch to a different insurance plan,5
insurance_change,help me switch to a new insurance plan,5
insurance_change,switch my insurance plan to a new one,5
insurance_change,what are my options for new insurance plans,5
insurance_change,i want to shop for new insurance plans,5
insurance_change,i would like to switch my insurance plan,5
insurance_change,help me find new insurance providers,5
insurance_change,i would like to compare insurance plan options,5
insurance_change,i need a new house insurance plan,5
insurance_change,i want to get a new car insurance plan,5
insurance_change,i need new health insurance,5
insurance_change,i want a new policy with long-term care insurance,5
insurance_change,i want a new motorcycle insurance plan,5
insurance_change,how do i adjust my insurance policy,5
insurance_change,my insurance policy needs to be adjusted,5
insurance_change,i am in need of a switch to my insurance plan,5
insurance_change,walk me through on how to change my insurance,5
insurance_change,i wish to request a change in insurance plans,5
insurance_change,i would like to alter my insurance plan,5
insurance_change,i need to know how to change my insurance,5
insurance_change,i want to switch my insurance coverage,5
insurance_change,help me change my insurance,5
insurance_change,how do i replace my insurance,5
find_phone,i need help finding my mobile phone,6
find_phone,help me figure out where my cell phone is,6
find_phone,give me a hand finding my mobile device,6
find_phone,i can't find my cell and need help locating it,6
find_phone,can you help me find my cell,6
find_phone,"help, i cannot find my phone",6
find_phone,i can't seem to find my phone,6
find_phone,are you able to track a phone,6
find_phone,my phone cannot be found,6
find_phone,i have misplaced my phone,6
find_phone,i don't know where i left my phone,6
find_phone,i left my phone somewhere,6
find_phone,i am looking for my phone,6
find_phone,i need you to find my phone,6
find_phone,please locate my phone,6
find_phone,can you help me find my lost phone,6
find_phone,i need help figuring out where my phone is,6
find_phone,please help me figure out where my lost phone is,6
find_phone,"please help me find my phone, because i lost it",6
find_phone,"i lost my phone, can you help me find it",6
find_phone,who has seen my cellphone,6
find_phone,have you seen my cellphone,6
find_phone,can you find my cellphone,6
find_phone,find my cellphone,6
find_phone,please help me find my phone,6
find_phone,where my phone,6
find_phone,where was the last place i had my phone,6
find_phone,can you find my iphone,6
find_phone,i can't find my phone,6
find_phone,"call my phone, i can't find it",6
find_phone,can you find my lost phone,6
find_phone,do you know where my phone is,6
find_phone,can you help me find my cellphone,6
find_phone,can you call my cellphone,6
find_phone,my phone is lost - can you help me find it,6
find_phone,where is my phone,6
find_phone,ai can you help me find my phone,6
find_phone,"ai, i lost my phone, help me find it please",6
find_phone,"ai, please help me find my phone",6
find_phone,ai locate my phone,6
find_phone,ai find my phone,6
find_phone,how can i find my phone,6
find_phone,"my phone is lost, can you help with that",6
find_phone,i need to locate my phone,6
find_phone,find out where my phone is,6
find_phone,help me find my phone,6
find_phone,locate my phone please,6
find_phone,what is the location of my phone,6
find_phone,my phone is currently lost,6
find_phone,i don't remember where my phone is,6
find_phone,locate my phone for me,6
find_phone,the location of my phone is unknown to me,6
find_phone,find my phone,6
find_phone,i need to find my phone,6
find_phone,please aid in my searching for my lost phone,6
find_phone,please help me locate my phone,6
find_phone,where did i last place my phone,6
find_phone,can you assist me in locating my phone,6
find_phone,is my phone in the house,6
find_phone,i lost my phone and need help retrieving it,6
find_phone,help me search for my phone,6
find_phone,misplaced my phone,6
find_phone,can you help locate my phone,6
find_phone,"i need my phone, but can't find it",6
find_phone,i lost my phone and need assistance,6
find_phone,i don't know where my phone is,6
find_phone,i can't find my phone do you know where it is,6
find_phone,please tell me where my phone is,6
find_phone,can you help me find my phone,6
find_phone,do you know where my phone is located now,6
find_phone,can you track the location of my phone,6
find_phone,where can i find my phone,6
find_phone,can you locate my phone,6
find_phone,do you know where i left my phone,6
find_phone,where is my phone now,6
find_phone,"alexa, tell me the location of my phone",6
find_phone,"siri, where is my iphone",6
find_phone,"siri, tell me where my iphone is",6
find_phone,"siri, find my iphone",6
find_phone,help me locate my phone,6
find_phone,you need to help me find my cellphone,6
find_phone,help me find my cellphone,6
find_phone,please help me find my cellphone,6
find_phone,where did i put my phone,6
find_phone,tell me where my phone is,6
find_phone,please find my phone,6
find_phone,locate my phone,6
find_phone,i would like some help finding my phone,6
find_phone,i need to know where my phone is,6
find_phone,i seemed to misplaced my phone,6
find_phone,i lost my phone,6
find_phone,i need some help finding my phone,6
find_phone,can you locate my phone for me,6
find_phone,i don't know where i put my phone,6
find_phone,help find my phone,6
find_phone,i would like to know where my phone is,6
find_phone,i'd like help finding my fon,6
find_phone,i can't locate my phone,6
find_phone,can you tell me where i left my phone,6
find_phone,can you please locate my phone,6
travel_alert,does ireland have any travel alerts i should be aware of,7
travel_alert,does north korea have any travel alerts i should be aware of,7
travel_alert,are there any travel alerts for russia,7
travel_alert,does spain have any travel alerts i should be aware of,7
travel_alert,are there any travel alerts for north korea,7
travel_alert,does macedonia have any travel alerts i should be aware of,7
travel_alert,are there any travel alerts for syria,7
travel_alert,are there any travel alerts for ukraine,7
travel_alert,does myanmar have any travel alerts i should be aware of,7
travel_alert,are there any travel alerts for china,7
travel_alert,is there a travel alert for russia,7
travel_alert,is there a travel alert for scotland,7
travel_alert,does russia have any travel alerts i should be aware of,7
travel_alert,is it safe to travel to iceland,7
travel_alert,is it safe to travel to russia,7
travel_alert,does italy have any travel alerts i should be aware of,7
travel_alert,does germany have any travel alerts i should be aware of,7
travel_alert,is there a travel alert for north korea,7
travel_alert,does china have any travel alerts i should be aware of,7
travel_alert,is there a travel alert for canada,7
travel_alert,is it safe to travel to norway,7
travel_alert,is it safe to travel to bermuda,7
travel_alert,is it safe to travel to argentina,7
travel_alert,does finland have any travel alerts i should be aware of,7
travel_alert,is there a travel alert for spain,7
travel_alert,have there been any travel alerts issued for france,7
travel_alert,tell me about any travel alerts issued for germany,7
travel_alert,are there any travel warnings for london,7
travel_alert,should i know about any travel alerts before traveling in the usa,7
travel_alert,are there any new travel warnings for the us,7
travel_alert,any travel advisories for portugal,7
travel_alert,can you tell me if germany issued any travel warnings,7
travel_alert,does france have any current travel alerts,7
travel_alert,does spain expect any travel alerts,7
travel_alert,i am going to australia and want to be notified of any travel alerts,7
travel_alert,"i am going to be traveling in turkey, are there any alerts",7
travel_alert,are there any alerts for traveling in belize,7
travel_alert,what alerts are listed for traveling to paris,7
travel_alert,i need to know about travel alerts for mexico,7
travel_alert,what travel alerts are there in china,7
travel_alert,are there any alerts for travelling to beirut,7
travel_alert,argentina travel alert yes or no,7
travel_alert,does argentina have a travel alert,7
travel_alert,is there a travel alert in argentina,7
travel_alert,list of countries with travel alerts,7
